z,n,name,decayModes,abundance
90,126,216Th,EC AP 0.01,NaN
90,126,216Th,A = 2.80,NaN
90,126,216Th,IT  ,NaN
90,129,219Th,A = 100.00,NaN
90,128,218Th,A = 100.00,NaN
90,123,213Th,A LT 100.00,NaN
90,122,212Th,A = 100.00,NaN
90,122,212Th,EC AP 0.30,NaN
90,125,215Th,A = 100.00,NaN
90,124,214Th,A = 100.00,NaN
90,121,211Th,EC ? ,NaN
90,121,211Th,A ? ,NaN
90,120,210Th,A ? ,NaN
90,120,210Th,EC ? ,NaN
90,119,209Th,A AP 100.00,NaN
90,118,208Th,A = 100.00,NaN
91,120,211Pa,A = 100.00,NaN
91,124,215Pa,A = 100.00,NaN
91,123,214Pa,A LE 100.00,NaN
91,122,213Pa,A = 100.00,NaN
91,121,212Pa,A = 100.00,NaN
91,128,219Pa,A = 100.00,NaN
91,127,218Pa,A = 100.00,NaN
91,126,217Pa,A = 100.00,NaN
91,126,217Pa,A = 73.00,NaN
91,126,217Pa,IT = 27.00,NaN
91,125,216Pa,A AP 98.00,NaN
91,125,216Pa,EC AP 2.00,NaN
91,129,220Pa,A = 100.00,NaN
91,129,220Pa,EC = 3.0E-7,NaN
91,131,222Pa,A = 100.00,NaN
91,130,221Pa,A = 100.00,NaN
91,135,226Pa,A = 74.00,NaN
91,135,226Pa,EC = 26.00,NaN
91,134,225Pa,A = 100.00,NaN
91,133,224Pa,A = 100.00,NaN
91,132,223Pa,A = 100.00,NaN
91,139,230Pa,EC = 92.20,NaN
91,139,230Pa,B- = 7.80,NaN
91,139,230Pa,A = 3.2E-3,NaN
91,138,229Pa,EC = 99.52,NaN
91,138,229Pa,A = 0.48,NaN
91,137,228Pa,EC = 98.15,NaN
91,137,228Pa,A = 1.85,NaN
91,136,227Pa,A = 85.00,NaN
91,136,227Pa,EC = 15.00,NaN
91,142,233Pa,B- = 100.00,NaN
91,141,232Pa,B- = 100.00,NaN
91,141,232Pa,EC  ,NaN
91,140,231Pa,A = 100.00,NaN
91,140,231Pa,SF LT 3E-10,NaN
91,146,237Pa,B- = 100.00,NaN
91,145,236Pa,B- = 100.00,NaN
91,144,235Pa,B- = 100.00,NaN
91,143,234Pa,B- = 100.00,NaN
91,143,234Pa,B- = 99.84,NaN
91,143,234Pa,IT = 0.16,NaN
91,149,240Pa,B- = 100.00,NaN
91,148,239Pa,B- = 100.00,NaN
91,147,238Pa,B- = 100.00,NaN
91,150,241Pa,NaN,NaN
92,123,215U,NaN,NaN
92,130,222U,A AP 100.00,NaN
92,132,224U,A = 100.00,NaN
92,131,223U,A = 100.00,NaN
92,131,223U,EC = 0.20,NaN
92,134,226U,A = 100.00,NaN
92,133,225U,A = 100.00,NaN
92,125,217U,A LE 100.00,NaN
92,124,216U,A LE 100.00,NaN
92,124,216U,A AP 0.00,NaN
92,124,216U,IT ? 0.00,NaN
92,127,219U,A = 100.00,NaN
92,126,218U,A = 100.00,NaN
92,126,218U,A = 100.00,NaN
92,129,221U,A AP 100.00,NaN
92,128,220U,A ? ,NaN
92,128,220U,EC ? ,NaN
92,141,233U,A = 100.00,NaN
92,141,233U,24Ne = 9E-10,NaN
92,141,233U,SF LT 6E-11,NaN
92,141,233U,8Mg = <1.E-13,NaN
92,140,232U,A = 100.00,NaN
92,140,232U,24Ne = 9E-10,NaN
92,140,232U,SF = 3E-12,NaN
92,143,235U,A = 100.00,0.7204%
92,143,235U,SF = 7.0E-9,0.7204%
92,143,235U,28Mg = 8.E-10,0.7204%
92,143,235U,20Ne = 8.E-10,0.7204%
92,143,235U,25Ne AP 8.E-10,0.7204%
92,143,235U,IT = 100.00,0.7204%
92,143,235U,SF ? ,0.7204%
92,142,234U,A = 100.00,0.0054%
92,142,234U,SF = 1.6E-9,0.0054%
92,142,234U,Mg = 1E-11,0.0054%
92,142,234U,Ne = 9E-12,0.0054%
92,145,237U,B- = 100.00,NaN
92,144,236U,A = 100.00,NaN
92,144,236U,SF = 9.4E-8,NaN
92,136,228U,A AP 95.00,NaN
92,136,228U,EC LT 5.00,NaN
92,135,227U,A = 100.00,NaN
92,138,230U,A = 100.00,NaN
92,138,230U,SF LT 1E-10,NaN
92,138,230U,24Ne = 5E-12,NaN
92,137,229U,EC AP 80.00,NaN
92,137,229U,A AP 20.00,NaN
92,139,231U,EC = 100.00,NaN
92,139,231U,A AP 4.0E-3,NaN
92,150,242U,B- = 100.00,NaN
92,151,243U,NaN,NaN
92,147,239U,B- = 100.00,NaN
92,146,238U,A = 100.00,99.2742%
92,146,238U,SF = 5.4E-5,99.2742%
92,146,238U,IT = 97.40,99.2742%
92,146,238U,SF = 2.60,99.2742%
92,149,241U,B- ? ,NaN
92,148,240U,B- = 100.00,NaN
93,129,222Np,NaN,NaN
93,128,221Np,NaN,NaN
93,127,220Np,NaN,NaN
93,126,219Np,NaN,NaN
93,133,226Np,A = 100.00,NaN
93,132,225Np,A AP 100.00,NaN
93,132,225Np,EC ? ,NaN
93,131,224Np,NaN,NaN
93,130,223Np,NaN,NaN
93,149,242Np,B- = 100.00,NaN
93,149,242Np,B- = 100.00,NaN
93,148,241Np,B- = 100.00,NaN
93,147,240Np,B- = 100.00,NaN
93,147,240Np,B- = 99.88,NaN
93,147,240Np,IT = 0.12,NaN
93,146,239Np,B- = 100.00,NaN
93,145,238Np,B- = 100.00,NaN
93,152,245Np,NaN,NaN
93,151,244Np,B- = 100.00,NaN
93,150,243Np,B- = 100.00,NaN
93,139,232Np,EC = 100.00,NaN
93,139,232Np,A = 2.0E-4,NaN
93,138,231Np,EC = 98.00,NaN
93,138,231Np,A = 2.00,NaN
93,137,230Np,EC LE 97.00,NaN
93,137,230Np,A AP 3.00,NaN
93,136,229Np,A = 68.00,NaN
93,136,229Np,EC = 32.00,NaN
93,135,228Np,EC = 60.00,NaN
93,135,228Np,A = 40.00,NaN
93,134,227Np,A = 100.00,NaN
93,144,237Np,A = 100.00,NaN
93,144,237Np,SF LE 2E-10,NaN
93,143,236Np,EC = 86.30,NaN
93,143,236Np,B- = 13.50,NaN
93,143,236Np,A = 0.16,NaN
93,143,236Np,B- = 50.00,NaN
93,143,236Np,EC = 50.00,NaN
93,142,235Np,EC = 100.00,NaN
93,142,235Np,A = 2.6E-3,NaN
93,141,234Np,EC = 100.00,NaN
93,140,233Np,EC = 100.00,NaN
93,140,233Np,A LE 1.0E-3,NaN
94,130,224Pu,NaN,NaN
94,132,226Pu,NaN,NaN
94,131,225Pu,NaN,NaN
94,127,221Pu,NaN,NaN
94,129,223Pu,NaN,NaN
94,128,222Pu,NaN,NaN
94,152,246Pu,B- = 100.00,NaN
94,151,245Pu,B- = 100.00,NaN
94,153,247Pu,B- = 100.00,NaN
94,150,244Pu,A = 99.88,NaN
94,150,244Pu,SF = 0.12,NaN
94,149,243Pu,B- = 100.00,NaN
94,148,242Pu,A = 100.00,NaN
94,148,242Pu,SF = 5.5E-4,NaN
94,145,239Pu,A = 100.00,NaN
94,145,239Pu,SF = 3.E-10,NaN
94,144,238Pu,A = 100.00,NaN
94,144,238Pu,SF = 1.9E-7,NaN
94,147,241Pu,B- = 100.00,NaN
94,147,241Pu,A = 2.5E-3,NaN
94,147,241Pu,SF LT 2E-14,NaN
94,146,240Pu,A = 100.00,NaN
94,146,240Pu,SF = 5.7E-6,NaN
94,141,235Pu,EC = 100.00,NaN
94,141,235Pu,A = 2.8E-3,NaN
94,140,234Pu,EC AP 94.00,NaN
94,140,234Pu,A AP 6.00,NaN
94,143,237Pu,EC = 100.00,NaN
94,143,237Pu,A = 4.2E-3,NaN
94,143,237Pu,IT  ,NaN
94,142,236Pu,A = 100.00,NaN
94,142,236Pu,SF = 1.9E-7,NaN
94,138,232Pu,EC = 90.00,NaN
94,138,232Pu,A = 10.00,NaN
94,137,231Pu,EC = 90.00,NaN
94,137,231Pu,A = 10.00,NaN
94,139,233Pu,EC = 99.88,NaN
94,139,233Pu,A = 0.12,NaN
94,134,228Pu,A = 100.00,NaN
94,133,227Pu,NaN,NaN
94,136,230Pu,A LT 100.00,NaN
94,135,229Pu,EC = 50.00,NaN
94,135,229Pu,A = 50.00,NaN
94,135,229Pu,SF LT 7.00,NaN
95,135,230Am,EC = 100.00,NaN
95,134,229Am,NaN,NaN
95,133,228Am,NaN,NaN
95,132,227Am,NaN,NaN
95,139,234Am,EC = 100.00,NaN
95,139,234Am,A  ,NaN
95,138,233Am,A AP 3.00,NaN
95,138,233Am,EC  ,NaN
95,137,232Am,A AP 3.00,NaN
95,137,232Am,EC = @ 97.00,NaN
95,136,231Am,A ? ,NaN
95,136,231Am,EC = ?,NaN
95,142,237Am,EC = 99.97,NaN
95,142,237Am,A = 0.03,NaN
95,141,236Am,A  ,NaN
95,141,236Am,EC  ,NaN
95,141,236Am,A  ,NaN
95,141,236Am,EC  ,NaN
95,140,235Am,EC = 99.60,NaN
95,140,235Am,A = 0.40,NaN
95,146,241Am,A = 100.00,NaN
95,146,241Am,SF = 4E-10,NaN
95,145,240Am,EC = 100.00,NaN
95,145,240Am,A = 1.9E-4,NaN
95,145,240Am,SF = &100.00,NaN
95,144,239Am,EC = 99.99,NaN
95,144,239Am,A = 0.01,NaN
95,143,238Am,EC = 100.00,NaN
95,143,238Am,A = 1.0E-4,NaN
95,149,244Am,B- = 100.00,NaN
95,149,244Am,SF = &100.00,NaN
95,149,244Am,B- = 99.96,NaN
95,149,244Am,EC = 0.04,NaN
95,148,243Am,A = 100.00,NaN
95,148,243Am,SF = 3.7E-9,NaN
95,147,242Am,B- = 82.70,NaN
95,147,242Am,EC = 17.30,NaN
95,147,242Am,IT = 99.55,NaN
95,147,242Am,A = 0.45,NaN
95,147,242Am,SF = <4.7E-9,NaN
95,147,242Am,A LT 5.0E-3,NaN
95,147,242Am,SF = @100.00,NaN
95,147,242Am,IT = >  0.00,NaN
95,153,248Am,B- = 100.00,NaN
95,152,247Am,B- = 100.00,NaN
95,151,246Am,B- = 100.00,NaN
95,151,246Am,B- = 100.00,NaN
95,151,246Am,IT = <  0.02,NaN
95,150,245Am,B- = 100.00,NaN
95,128,223Am,NaN,NaN
95,129,224Am,NaN,NaN
95,131,226Am,NaN,NaN
95,130,225Am,NaN,NaN
95,154,249Am,B- = ?,NaN
96,141,237Cm,EC = 100.00,NaN
96,141,237Cm,A LT 1.00,NaN
96,140,236Cm,EC  ,NaN
96,140,236Cm,A  ,NaN
96,136,232Cm,NaN,NaN
96,135,231Cm,NaN,NaN
96,138,234Cm,A AP 40.00,NaN
96,138,234Cm,SF = @40.00,NaN
96,138,234Cm,EC = @20.00,NaN
96,137,233Cm,EC = 80.00,NaN
96,137,233Cm,A = 20.00,NaN
96,139,235Cm,A ? ,NaN
96,139,235Cm,EC ? ,NaN
96,150,246Cm,A = 99.97,NaN
96,150,246Cm,SF = 0.03,NaN
96,152,248Cm,A = 91.61,NaN
96,152,248Cm,SF = 8.39,NaN
96,151,247Cm,A = 100.00,NaN
96,143,239Cm,EC = 100.00,NaN
96,143,239Cm,A LT 1.E-3,NaN
96,142,238Cm,EC = 96.16,NaN
96,142,238Cm,A = 3.84,NaN
96,142,238Cm,SF = 0.05,NaN
96,145,241Cm,EC = 99.00,NaN
96,145,241Cm,A = 1.00,NaN
96,144,240Cm,A AP 99.50,NaN
96,144,240Cm,SF = 3.9E-6,NaN
96,144,240Cm,EC = <  0.50,NaN
96,147,243Cm,A = 99.71,NaN
96,147,243Cm,EC = 0.29,NaN
96,147,243Cm,SF = 5.3E-9,NaN
96,146,242Cm,A = 100.00,NaN
96,146,242Cm,SF = 6.2E-6,NaN
96,146,242Cm,34Si = 1.E-14,NaN
96,149,245Cm,A = 100.00,NaN
96,149,245Cm,SF = 6.1E-7,NaN
96,148,244Cm,A = 100.00,NaN
96,148,244Cm,SF = 1.4E-4,NaN
96,148,244Cm,IT = 100.00,NaN
96,154,250Cm,SF AP 74.00,NaN
96,154,250Cm,A AP 18.00,NaN
96,154,250Cm,B- AP 8.00,NaN
96,153,249Cm,B- = 100.00,NaN
96,156,252Cm,NaN,NaN
96,155,251Cm,B- = 100.00,NaN
97,141,238Bk,EC = 100.00,NaN
97,141,238Bk,EF = 0.05,NaN
97,142,239Bk,EC AP 99.00,NaN
97,142,239Bk,A LT 1.00,NaN
97,142,239Bk,SF LT 1.00,NaN
97,143,240Bk,EF = 2.0E-3,NaN
97,143,240Bk,EC  ,NaN
97,144,241Bk,EC ? ,NaN
97,144,241Bk,A  ,NaN
97,145,242Bk,EC LE 100.00,NaN
97,146,243Bk,EC AP 99.85,NaN
97,146,243Bk,A AP 0.15,NaN
97,147,244Bk,EC = 99.99,NaN
97,147,244Bk,A = 6.0E-3,NaN
97,148,245Bk,EC = 99.88,NaN
97,148,245Bk,A = 0.12,NaN
97,149,246Bk,EC = 100.00,NaN
97,150,247Bk,A LT 100.00,NaN
97,151,248Bk,A  ,NaN
97,151,248Bk,B- = 70.00,NaN
97,151,248Bk,EC = 30.00,NaN
97,136,233Bk,NaN,NaN
97,137,234Bk,A AP 80.00,NaN
97,137,234Bk,EC LE 20.00,NaN
97,138,235Bk,EC = ?,NaN
97,138,235Bk,A ? ,NaN
97,139,236Bk,NaN,NaN
97,140,237Bk,EC ? ,NaN
97,140,237Bk,A ? ,NaN
97,152,249Bk,B- = 100.00,NaN
97,152,249Bk,A = 1.4E-3,NaN
97,152,249Bk,SF = 4.7E-8,NaN
97,153,250Bk,B- = 100.00,NaN
97,154,251Bk,B- = 100.00,NaN
97,155,252Bk,NaN,NaN
97,156,253Bk,B- ? ,NaN
97,157,254Bk,NaN,NaN
98,148,246Cf,A = 100.00,NaN
98,148,246Cf,EC LT 4.0E-3,NaN
98,148,246Cf,SF = 2.4E-4,NaN
98,148,246Cf,SF LE 100.00,NaN
98,149,247Cf,EC = 99.97,NaN
98,149,247Cf,A = 0.04,NaN
98,146,244Cf,A LE 100.00,NaN
98,147,245Cf,EC = 64.70,NaN
98,147,245Cf,A = 35.30,NaN
98,144,242Cf,A = 80.00,NaN
98,144,242Cf,EC = 20.00,NaN
98,144,242Cf,SF LE 0.01,NaN
98,145,243Cf,EC AP 86.00,NaN
98,145,243Cf,A AP 14.00,NaN
98,142,240Cf,A = 98.50,NaN
98,142,240Cf,SF = 1.50,NaN
98,143,241Cf,EC AP 75.00,NaN
98,143,241Cf,A AP 25.00,NaN
98,140,238Cf,SF AP 95.00,NaN
98,140,238Cf,A LT 5.00,NaN
98,141,239Cf,EC ? ,NaN
98,141,239Cf,A ? ,NaN
98,150,248Cf,A = 100.00,NaN
98,150,248Cf,SF = 2.9E-3,NaN
98,139,237Cf,SF = 70.00,NaN
98,139,237Cf,A = 30.00,NaN
98,157,255Cf,B- = 100.00,NaN
98,158,256Cf,SF = 100.00,NaN
98,158,256Cf,B- LT 1.00,NaN
98,158,256Cf,A AP 1.0E-6,NaN
98,155,253Cf,B- = 99.69,NaN
98,155,253Cf,A = 0.31,NaN
98,156,254Cf,SF = 99.69,NaN
98,156,254Cf,A = 0.31,NaN
98,153,251Cf,A = 100.00,NaN
98,153,251Cf,SF ? ,NaN
98,154,252Cf,A = 96.91,NaN
98,154,252Cf,SF = 3.09,NaN
98,151,249Cf,A = 100.00,NaN
98,151,249Cf,SF = 5.0E-7,NaN
98,152,250Cf,A = 99.92,NaN
98,152,250Cf,SF = 0.08,NaN
99,147,246Es,EC = 90.10,NaN
99,147,246Es,A = 9.90,NaN
99,148,247Es,EC AP 93.00,NaN
99,148,247Es,A AP 7.00,NaN
99,149,248Es,EC = 99.70,NaN
99,149,248Es,A AP 0.25,NaN
99,143,242Es,A = 57.00,NaN
99,143,242Es,EC = 43.00,NaN
99,144,243Es,A = 61.00,NaN
99,144,243Es,EC = 39.00,NaN
99,144,243Es,SF LT 1.00,NaN
99,145,244Es,EC = 96.00,NaN
99,145,244Es,A = 4.00,NaN
99,146,245Es,EC = 60.00,NaN
99,146,245Es,A = 40.00,NaN
99,140,239Es,NaN,NaN
99,141,240Es,EC  ,NaN
99,141,240Es,A  ,NaN
99,142,241Es,EC ? ,NaN
99,142,241Es,A ? ,NaN
99,158,257Es,SF ? ,NaN
99,158,257Es,B- ? ,NaN
99,159,258Es,A ? ,NaN
99,159,258Es,EC ? ,NaN
99,154,253Es,A = 100.00,NaN
99,154,253Es,SF = 8.7E-6,NaN
99,155,254Es,A = 100.00,NaN
99,155,254Es,B- = 1.7E-4,NaN
99,155,254Es,SF LT 3.0E-6,NaN
99,155,254Es,B- = 98.00,NaN
99,155,254Es,IT LT 3.00,NaN
99,155,254Es,A = 0.32,NaN
99,155,254Es,EC = 0.08,NaN
99,155,254Es,SF LT 0.05,NaN
99,156,255Es,B- = 92.00,NaN
99,156,255Es,A = 8.00,NaN
99,156,255Es,SF = 4.1E-3,NaN
99,157,256Es,B- = 100.00,NaN
99,157,256Es,B- = 100.00,NaN
99,150,249Es,EC = 99.43,NaN
99,150,249Es,A = 0.57,NaN
99,151,250Es,EC AP 97.00,NaN
99,151,250Es,A LT 3.00,NaN
99,151,250Es,EC LE 100.00,NaN
99,152,251Es,EC = 99.50,NaN
99,152,251Es,A = 0.50,NaN
99,153,252Es,A = 78.00,NaN
99,153,252Es,EC = 22.00,NaN
100,141,241Fm,SF AP 78.00,NaN
100,141,241Fm,A LT 14.00,NaN
100,141,241Fm,EC LT 12.00,NaN
100,145,245Fm,A LE 100.00,NaN
100,144,244Fm,SF AP 97.00,NaN
100,144,244Fm,EC LT 2.00,NaN
100,144,244Fm,A LT 1.00,NaN
100,143,243Fm,A = 91.00,NaN
100,143,243Fm,EC LT 10.00,NaN
100,143,243Fm,SF = 9.00,NaN
100,142,242Fm,SF LE 100.00,NaN
100,149,249Fm,EC = 67.00,NaN
100,149,249Fm,A = 33.00,NaN
100,148,248Fm,A = 95.00,NaN
100,148,248Fm,EC = 5.00,NaN
100,148,248Fm,SF = 0.10,NaN
100,147,247Fm,A = 64.00,NaN
100,147,247Fm,EC = 36.00,NaN
100,147,247Fm,A = 88.00,NaN
100,147,247Fm,IT = 12.00,NaN
100,146,246Fm,A = 93.20,NaN
100,146,246Fm,SF = 6.80,NaN
100,146,246Fm,EC LE 1.30,NaN
100,160,260Fm,SF = 100.00,NaN
100,152,252Fm,A = 100.00,NaN
100,152,252Fm,SF = 2.3E-3,NaN
100,151,251Fm,EC = 98.20,NaN
100,151,251Fm,A = 1.80,NaN
100,150,250Fm,A AP 90.00,NaN
100,150,250Fm,EC LT 10.00,NaN
100,150,250Fm,SF = 6.9E-3,NaN
100,150,250Fm,IT = 100.00,NaN
100,156,256Fm,SF = 91.90,NaN
100,156,256Fm,A = 8.10,NaN
100,155,255Fm,A = 100.00,NaN
100,155,255Fm,SF = 2.4E-5,NaN
100,154,254Fm,A = 99.94,NaN
100,154,254Fm,SF = 0.06,NaN
100,153,253Fm,EC = 88.00,NaN
100,153,253Fm,A = 12.00,NaN
100,159,259Fm,SF = 100.00,NaN
100,158,258Fm,SF LE 100.00,NaN
100,157,257Fm,A = 99.79,NaN
100,157,257Fm,SF = 0.21,NaN
101,151,252Md,EC LE 100.00,NaN
101,150,251Md,EC AP 90.00,NaN
101,150,251Md,A LT 10.00,NaN
101,153,254Md,EC LE 100.00,NaN
101,153,254Md,EC LE 100.00,NaN
101,152,253Md,EC AP 99.30,NaN
101,152,253Md,A AP 0.70,NaN
101,155,256Md,EC = 90.80,NaN
101,155,256Md,A = 9.20,NaN
101,155,256Md,SF LT 3.00,NaN
101,154,255Md,EC = 93.00,NaN
101,154,255Md,A = 7.00,NaN
101,157,258Md,A = 100.00,NaN
101,157,258Md,SF  ,NaN
101,157,258Md,EC AP 70.00,NaN
101,157,258Md,SF  ,NaN
101,156,257Md,EC = 85.00,NaN
101,156,257Md,A = 15.00,NaN
101,156,257Md,SF LT 1.00,NaN
101,159,260Md,SF AP 42.00,NaN
101,159,260Md,A LE 25.00,NaN
101,159,260Md,EC LE 23.00,NaN
101,159,260Md,B- LE 10.00,NaN
101,158,259Md,SF = 100.00,NaN
101,158,259Md,A LT 1.30,NaN
101,160,261Md,A ? ,NaN
101,161,262Md,SF ? ,NaN
101,161,262Md,A ? ,NaN
101,144,245Md,A  ,NaN
101,144,245Md,SF  ,NaN
101,144,245Md,EC  ,NaN
101,144,245Md,A  ,NaN
101,143,244Md,NaN,NaN
101,146,247Md,A = 99.90,NaN
101,146,247Md,SF LT 0.10,NaN
101,146,247Md,A = 79.00,NaN
101,146,247Md,SF = 21.00,NaN
101,145,246Md,A = 100.00,NaN
101,145,246Md,EC AP 77.00,NaN
101,145,246Md,A LT 23.00,NaN
101,145,246Md,SF ? ,NaN
101,145,246Md,EC ? ,NaN
101,148,249Md,A AP 60.00,NaN
101,148,249Md,EC LE 40.00,NaN
101,148,249Md,A ? ,NaN
101,147,248Md,A = 58.00,NaN
101,147,248Md,EC = 42.00,NaN
101,149,250Md,EC = 93.00,NaN
101,149,250Md,A = 7.00,NaN
102,159,261No,A ? ,NaN
102,158,260No,SF = 100.00,NaN
102,157,259No,A = 75.00,NaN
102,157,259No,EC = 25.00,NaN
102,157,259No,SF LT 10.00,NaN
102,156,258No,SF LE 100.00,NaN
102,155,257No,A = 85.00,NaN
102,155,257No,EC LT 30.00,NaN
102,155,257No,SF LT 1.50,NaN
102,154,256No,A = 99.47,NaN
102,154,256No,SF = 0.53,NaN
102,153,255No,EC = 70.00,NaN
102,153,255No,A = 30.00,NaN
102,152,254No,A = 90.00,NaN
102,152,254No,EC = 10.00,NaN
102,152,254No,SF = 0.17,NaN
102,152,254No,IT AP 80.00,NaN
102,151,253No,A = 55.00,NaN
102,151,253No,EC = 45.00,NaN
102,150,252No,A = 70.70,NaN
102,150,252No,SF = 29.30,NaN
102,150,252No,EC LT 1.10,NaN
102,150,252No,IT = 100.10,NaN
102,162,264No,A ? ,NaN
102,161,263No,SF ? ,NaN
102,161,263No,A ? ,NaN
102,160,262No,SF = 100.00,NaN
102,149,251No,A = 91.00,NaN
102,149,251No,SF LT 0.30,NaN
102,149,251No,EC ? ,NaN
102,149,251No,A = 100.00,NaN
102,148,250No,SF = 100.00,NaN
102,148,250No,A LT 2.00,NaN
102,147,249No,NaN,NaN
102,146,248No,SF ? ,NaN
103,159,262Lr,SF LT 10.00,NaN
103,159,262Lr,EC  ,NaN
103,159,262Lr,A  ,NaN
103,158,261Lr,SF = 100.00,NaN
103,155,258Lr,A AP 95.00,NaN
103,155,258Lr,SF = <  5.00,NaN
103,154,257Lr,A LT 100.00,NaN
103,154,257Lr,EC LT 15.00,NaN
103,154,257Lr,SF LT 3.E-2,NaN
103,157,260Lr,A = 80.00,NaN
103,157,260Lr,EC LT 40.00,NaN
103,157,260Lr,SF LT 10.00,NaN
103,156,259Lr,A = 78.00,NaN
103,156,259Lr,SF = 22.00,NaN
103,151,254Lr,A = 71.70,NaN
103,151,254Lr,EC = 28.30,NaN
103,150,253Lr,A AP 98.70,NaN
103,150,253Lr,SF AP 1.30,NaN
103,150,253Lr,A = 92.00,NaN
103,150,253Lr,SF = 8.00,NaN
103,153,256Lr,A = 85.00,NaN
103,153,256Lr,EC = 15.00,NaN
103,153,256Lr,SF LT 0.03,NaN
103,152,255Lr,A = 99.70,NaN
103,152,255Lr,EC = 0.30,NaN
103,152,255Lr,SF LT 0.10,NaN
103,152,255Lr,IT AP 60.00,NaN
103,152,255Lr,A AP 40.00,NaN
103,162,265Lr,SF ? ,NaN
103,162,265Lr,A ? ,NaN
103,161,264Lr,SF ? ,NaN
103,161,264Lr,A ? ,NaN
103,163,266Lr,SF = 100.00,NaN
103,160,263Lr,A ? ,NaN
103,148,251Lr,EC ? ,NaN
103,148,251Lr,A ? ,NaN
103,149,252Lr,A = 100.00,NaN
103,149,252Lr,EC  ,NaN
103,149,252Lr,SF  ,NaN
104,164,268Rf,A ? ,NaN
104,164,268Rf,SF ? ,NaN
104,163,267Rf,NaN,NaN
104,162,266Rf,SF ? ,NaN
104,162,266Rf,A ? ,NaN
104,161,265Rf,SF AP 100.00,NaN
104,160,264Rf,A ? ,NaN
104,156,260Rf,SF LE 100.00,NaN
104,156,260Rf,A ? ,NaN
104,155,259Rf,A = 92.00,NaN
104,155,259Rf,EC = 15.00,NaN
104,155,259Rf,SF = 8.00,NaN
104,154,258Rf,SF = 69.00,NaN
104,154,258Rf,A = 31.00,NaN
104,153,257Rf,A = 79.30,NaN
104,153,257Rf,SF = 1.30,NaN
104,153,257Rf,EC = 19.4,NaN
104,153,257Rf,A LT 88.00,NaN
104,153,257Rf,EC = 11.00,NaN
104,153,257Rf,SF = < 1.40,NaN
104,159,263Rf,SF = 100.00,NaN
104,159,263Rf,A  ,NaN
104,158,262Rf,SF LE 100.00,NaN
104,158,262Rf,A LT 3.00,NaN
104,157,261Rf,A = 100.00,NaN
104,157,261Rf,SF = 73.00,NaN
104,157,261Rf,A = 27.00,NaN
104,152,256Rf,SF = 99.68,NaN
104,152,256Rf,A = 0.32,NaN
104,151,255Rf,SF = 58.00,NaN
104,151,255Rf,A = 42.00,NaN
104,151,255Rf,EC LT 1.00,NaN
104,150,254Rf,SF LE 100.00,NaN
104,149,253Rf,SF LE 100.00,NaN
104,149,253Rf,A AP 50.00,NaN
104,149,253Rf,SF AP 50.00,NaN
104,149,253Rf,A  ,NaN
105,164,269Db,A ? ,NaN
105,164,269Db,SF ? ,NaN
105,163,268Db,SF = 100.00,NaN
105,165,270Db,A = 83.00,NaN
105,165,270Db,A = 17.00,NaN
105,165,270Db,SF AP 100.00,NaN
105,160,265Db,A ? ,NaN
105,162,267Db,SF = 100.00,NaN
105,161,266Db,A ? ,NaN
105,161,266Db,SF ? ,NaN
105,153,258Db,A = 65.00,NaN
105,153,258Db,EC = 35.00,NaN
105,153,258Db,SF LT 1.00,NaN
105,153,258Db,EC = 100.00,NaN
105,152,257Db,A AP 94.00,NaN
105,152,257Db,SF LE 6.00,NaN
105,152,257Db,A AP 87.00,NaN
105,152,257Db,SF LE 13.00,NaN
105,155,260Db,A AP 90.40,NaN
105,155,260Db,SF LE 9.60,NaN
105,155,260Db,EC = <  2.50,NaN
105,154,259Db,A  ,NaN
105,157,262Db,A AP 67.00,NaN
105,157,262Db,SF  ,NaN
105,156,261Db,A AP 82.00,NaN
105,156,261Db,SF LE 18.00,NaN
105,159,264Db,A ? ,NaN
105,158,263Db,SF = 57.00,NaN
105,158,263Db,A = 43.00,NaN
105,158,263Db,EC = 3.00,NaN
105,151,256Db,A AP 70.00,NaN
105,151,256Db,EC AP 30.00,NaN
105,151,256Db,SF AP 0.02,NaN
105,150,255Db,A = 80.00,NaN
105,150,255Db,SF AP 20.00,NaN
106,158,264Sg,SF = 100.00,NaN
106,158,264Sg,A LT 36.00,NaN
106,157,263Sg,A AP 70.00,NaN
106,157,263Sg,SF LT 30.00,NaN
106,157,263Sg,IT ? ,NaN
106,157,263Sg,A = ?,NaN
106,156,262Sg,SF AP 78.00,NaN
106,156,262Sg,A LE 22.00,NaN
106,155,261Sg,A = 100.00,NaN
106,155,261Sg,SF LT 1.00,NaN
106,154,260Sg,SF = 50.00,NaN
106,154,260Sg,A = 50.00,NaN
106,153,259Sg,A = 96.00,NaN
106,153,259Sg,A = 90.00,NaN
106,153,259Sg,SF LT 20.00,NaN
106,153,259Sg,EC LE 13.00,NaN
106,153,259Sg,A< = 100.00,NaN
106,152,258Sg,SF LE 100.00,NaN
106,152,258Sg,A ? ,NaN
106,159,265Sg,SF LE 51.00,NaN
106,159,265Sg,A AP 50.00,NaN
106,159,265Sg,SF LE 50.00,NaN
106,159,265Sg,A AP 49.00,NaN
106,161,267Sg,NaN,NaN
106,160,266Sg,SF AP 50.00,NaN
106,160,266Sg,A AP 18.00,NaN
106,167,273Sg,SF ? ,NaN
106,166,272Sg,A ? ,NaN
